order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender
ORD6012,CUST2012,60,PROD1212,Germany,3/17/2022,2/10/2025,2,active,3/30/2022,9.35,5,21,Electronics,Hoodie,Clothing,Female
ORD5468,CUST1468,35,PROD668,Canada,9/22/2021,2/9/2023,2,active,1/25/2025,133.5,9,49,Beauty,Basketball,Sports,Female
ORD6038,CUST2038,63,PROD1238,Canada,6/1/2022,4/3/2025,0,cancelled,1/14/2025,71.4,9,27,Electronics,Sneakers,Clothing,Female
ORD6775,CUST2775,26,PROD1975,Germany,2/26/2023,9/28/2023,0,paused,5/24/2023,116.39,9,38,Beauty,Jacket,Clothing,Male
ORD19598,CUST7598,56,PROD506,USA,1/28/2022,7/15/2025,0,active,10/22/2022,166.82,2,41,Clothing,Monitor,Electronics,Male
ORD5181,CUST1181,33,PROD381,Pakistan,3/21/2023,4/17/2024,3,cancelled,5/11/2025,1543.22,1,42,Sports,T-Shirt,Clothing,Male
ORD21428,CUST9428,19,PROD513,Canada,5/17/2023,9/20/2024,4,cancelled,7/11/2023,97.97,3,15,Clothing,Jacket,Clothing,Male
ORD19383,CUST7383,35,PROD525,Pakistan,4/7/2019,7/28/2025,1,active,12/28/2022,342.85,8,50,Electronics,Running Shoes,Sports,Male
ORD20949,CUST8949,35,PROD547,USA,4/18/2021,6/17/2024,5,cancelled,3/28/2022,27.22,2,8,Sports,Sunscreen,Beauty,Male
ORD19286,CUST7286,48,PROD510,India,9/25/2022,5/25/2025,1,active,9/30/2024,260.92,7,53,Sports,T-Shirt,Clothing,Female
ORD21133,CUST9133,56,PROD512,Pakistan,10/23/2022,7/1/2024,3,cancelled,5/30/2023,41.23,2,8,Electronics,Dress,Clothing,Female
ORD20629,CUST8629,23,PROD536,Pakistan,6/1/2023,10/8/2023,5,cancelled,7/31/2023,30.93,3,11,Clothing,Microwave,Home,Male
ORD6315,CUST2315,29,PROD1515,USA,9/3/2022,8/18/2025,1,cancelled,10/26/2023,86.78,5,6,Home,Dumbbells,Sports,Male
ORD21570,CUST9570,45,PROD507,Germany,1/23/2020,12/14/2024,1,paused,7/7/2023,174.88,3,8,Home,Speaker,Electronics,Female
ORD5887,CUST1887,46,PROD1087,Germany,6/1/2021,10/10/2023,5,cancelled,5/12/2025,67.58,2,34,Clothing,Cricket Bat,Sports,Female
ORD20367,CUST8367,40,PROD525,Germany,11/10/2023,6/18/2025,2,active,9/12/2024,81.12,3,14,Sports,Running Shoes,Sports,Female
ORD21905,CUST9905,58,PROD501,USA,2/23/2021,12/19/2024,2,paused,1/6/2023,87.02,3,24,Electronics,Laptop,Electronics,Female
ORD5333,CUST1333,45,PROD533,Pakistan,7/11/2023,2/19/2025,4,active,8/20/2023,180.09,8,25,Beauty,Blender,Home,Female
ORD19586,CUST7586,25,PROD531,Canada,10/4/2019,3/23/2025,2,active,7/1/2024,298.83,6,20,Electronics,Vacuum Cleaner,Home,Female
ORD5477,CUST1477,31,PROD677,Germany,10/14/2022,9/17/2023,1,cancelled,11/20/2024,417.52,2,34,Sports,T-Shirt,Clothing,Female
ORD20207,CUST8207,69,PROD537,USA,10/15/2024,4/21/2025,1,active,12/2/2024,76.38,2,9,Beauty,Iron,Home,Other
ORD21958,CUST9958,24,PROD537,USA,4/6/2022,1/27/2025,2,paused,4/3/2023,206.08,5,18,Beauty,Iron,Home,Male
ORD20796,CUST8796,30,PROD521,Pakistan,9/28/2021,5/13/2023,5,cancelled,7/2/2022,30.93,2,9,Beauty,Dumbbells,Sports,Male
ORD6984,CUST2984,23,PROD2184,India,3/12/2022,4/3/2024,2,active,6/28/2023,1902.06,1,28,Sports,Foundation,Beauty,Female
ORD5644,CUST1644,21,PROD844,Germany,7/5/2021,12/9/2024,0,active,7/5/2021,110.39,9,28,Sports,Conditioner,Beauty,Female
ORD6834,CUST2834,38,PROD2034,India,8/19/2022,7/4/2023,0,paused,5/6/2023,347.74,3,29,Beauty,Headphones,Electronics,Male
ORD21857,CUST9857,51,PROD533,India,12/21/2022,10/23/2024,1,paused,9/29/2023,139.78,4,24,Clothing,Blender,Home,Male
ORD5578,CUST1578,43,PROD778,USA,1/7/2023,8/13/2023,4,active,7/16/2024,319.61,3,18,Sports,Hoodie,Clothing,Male
ORD20680,CUST8680,31,PROD530,Pakistan,7/14/2023,9/20/2023,4,cancelled,9/8/2023,70.41,3,6,Electronics,Refrigerator,Home,Female
ORD6631,CUST2631,26,PROD1831,Pakistan,5/5/2023,10/2/2024,2,active,2/4/2024,476.29,4,21,Home,Football,Sports,Male
ORD6820,CUST2820,26,PROD2020,USA,4/10/2021,10/31/2021,2,active,5/3/2024,219.62,9,21,Home,Camera,Electronics,Female
ORD21476,CUST9476,39,PROD502,Canada,3/12/2020,1/13/2025,4,cancelled,8/27/2021,75.94,4,17,Beauty,Tablet,Electronics,Male
ORD19636,CUST7636,38,PROD505,UK,6/21/2022,4/21/2025,2,active,3/17/2023,111.1,5,22,Clothing,Smartwatch,Electronics,Male
ORD20401,CUST8401,34,PROD535,Pakistan,2/20/2023,4/8/2025,1,active,4/9/2024,147.02,1,10,Home,Desk Lamp,Home,Other
ORD20645,CUST8645,28,PROD522,India,11/22/2019,6/1/2023,5,cancelled,8/27/2021,28.27,2,7,Clothing,Yoga Mat,Sports,Female
ORD19958,CUST7958,41,PROD516,India,10/28/2020,5/8/2025,0,active,11/13/2020,136.34,2,38,Sports,Skirt,Clothing,Female
ORD20710,CUST8710,47,PROD536,Germany,2/17/2022,3/9/2024,3,cancelled,10/26/2023,33.7,1,6,Clothing,Microwave,Home,Female
ORD5125,CUST1125,52,PROD325,UK,5/20/2023,2/8/2024,0,active,5/11/2025,201.06,8,28,Home,Lamp,Home,Male
ORD20719,CUST8719,40,PROD530,UK,10/28/2020,11/3/2023,4,cancelled,3/6/2021,62.89,1,9,Sports,Refrigerator,Home,Female
ORD5409,CUST1409,61,PROD609,USA,5/31/2023,2/7/2025,5,paused,10/30/2024,217.29,8,7,Electronics,Lamp,Home,Female
ORD20683,CUST8683,55,PROD500,USA,11/17/2019,4/27/2024,3,cancelled,10/25/2021,43.34,3,9,Clothing,Smartphone,Electronics,Female
ORD5432,CUST1432,25,PROD632,India,12/21/2022,6/7/2023,4,cancelled,4/12/2024,65.33,6,15,Electronics,Shirt,Clothing,Male
ORD5744,CUST1744,60,PROD944,UK,10/15/2021,12/27/2024,5,active,1/12/2024,73.09,5,12,Beauty,Microwave,Home,Female
ORD19410,CUST7410,60,PROD532,Germany,1/30/2021,7/4/2025,1,active,11/14/2022,455.67,5,40,Electronics,Coffee Maker,Home,Female
ORD6463,CUST2463,68,PROD1663,USA,7/29/2023,12/7/2024,2,active,7/18/2024,85.89,9,27,Electronics,Lipstick,Beauty,Female
ORD20636,CUST8636,40,PROD507,Germany,2/26/2022,7/26/2023,4,cancelled,6/25/2023,12.84,3,10,Home,Speaker,Electronics,Female
ORD6232,CUST2232,50,PROD1432,India,12/12/2020,12/22/2020,0,active,2/13/2021,680.64,2,5,Clothing,Yoga Mat,Sports,Female
ORD6957,CUST2957,42,PROD2157,UK,11/11/2020,3/19/2023,4,active,5/23/2021,358.32,4,32,Electronics,Nail Polish,Beauty,Female
ORD6209,CUST2209,67,PROD1409,Canada,5/21/2022,5/9/2025,1,cancelled,8/1/2025,349.74,2,5,Electronics,Microwave,Home,Male
ORD19147,CUST7147,20,PROD514,Germany,10/23/2020,7/19/2025,1,active,9/8/2024,548.89,4,52,Sports,Sneakers,Clothing,Male
ORD21308,CUST9308,45,PROD537,UK,11/10/2019,1/16/2025,2,cancelled,4/25/2024,116.26,3,10,Home,Iron,Home,Male
ORD20548,CUST8548,19,PROD531,India,11/25/2021,3/5/2025,2,active,2/9/2023,54.38,2,30,Beauty,Vacuum Cleaner,Home,Other
ORD6517,CUST2517,28,PROD1717,USA,1/29/2022,6/18/2025,2,active,10/18/2024,243.66,5,37,Clothing,Lamp,Home,Female
ORD6185,CUST2185,60,PROD1385,Canada,8/29/2022,2/1/2023,3,paused,6/29/2024,409.8,2,4,Clothing,Dumbbells,Sports,Female
ORD21957,CUST9957,45,PROD541,Canada,6/9/2023,12/11/2024,1,paused,11/27/2023,102.61,2,19,Clothing,Face Wash,Beauty,Female
ORD21227,CUST9227,34,PROD545,UK,1/24/2020,5/30/2024,2,cancelled,2/2/2024,83.33,2,7,Electronics,Shampoo,Beauty,Male
ORD6927,CUST2927,30,PROD2127,USA,5/12/2022,6/29/2022,2,cancelled,7/28/2022,978.85,1,44,Sports,Gaming Console,Electronics,Female
ORD20269,CUST8269,68,PROD525,Canada,2/27/2025,3/10/2025,0,active,3/8/2025,151.45,2,16,Clothing,Running Shoes,Sports,Male
ORD21115,CUST9115,47,PROD516,India,5/1/2020,4/15/2024,5,cancelled,5/25/2022,13.75,2,1,Sports,Skirt,Clothing,Male
ORD21433,CUST9433,47,PROD541,USA,4/27/2020,11/27/2024,4,cancelled,12/27/2023,53.61,1,5,Electronics,Face Wash,Beauty,Male
ORD19368,CUST7368,60,PROD505,UK,10/23/2019,5/23/2025,1,active,2/26/2021,474.67,4,47,Sports,Smartwatch,Electronics,Female
ORD21813,CUST9813,43,PROD513,India,10/14/2021,9/6/2024,3,paused,2/15/2024,136.5,4,14,Sports,Jacket,Clothing,Female
ORD5487,CUST1487,40,PROD687,India,10/27/2021,6/26/2025,3,active,3/15/2024,62.15,3,31,Electronics,Conditioner,Beauty,Male
ORD21098,CUST9098,67,PROD515,Pakistan,5/19/2019,12/8/2023,4,cancelled,9/11/2023,14.48,2,12,Beauty,Hoodie,Clothing,Male
ORD5132,CUST1132,59,PROD332,USA,7/13/2022,6/12/2023,3,active,8/8/2025,332.14,4,3,Electronics,Skirt,Clothing,Female
ORD5530,CUST1530,26,PROD730,Canada,3/25/2022,5/21/2024,1,active,9/24/2022,169.33,3,19,Beauty,Lamp,Home,Male
ORD5840,CUST1840,27,PROD1040,Germany,4/20/2021,12/28/2021,3,active,6/8/2023,69.18,5,36,Beauty,Chair,Home,Female
ORD6707,CUST2707,39,PROD1907,USA,1/11/2022,6/14/2025,5,active,11/20/2022,93.48,9,39,Clothing,Headphones,Electronics,Female
ORD21220,CUST9220,68,PROD526,Germany,3/4/2023,9/11/2024,3,cancelled,4/21/2024,28.0,2,13,Electronics,Tennis Racket,Sports,Male
ORD19550,CUST7550,18,PROD511,Germany,12/7/2022,4/23/2025,1,active,2/3/2023,282.71,4,32,Electronics,Jeans,Clothing,Female
ORD19255,CUST7255,49,PROD503,UK,12/12/2021,7/4/2025,1,active,2/22/2025,221.97,7,36,Sports,Headphones,Electronics,Male
ORD20460,CUST8460,32,PROD515,Germany,10/23/2019,2/27/2025,1,active,5/26/2022,48.57,1,22,Sports,Hoodie,Clothing,Male
ORD19249,CUST7249,41,PROD500,UK,8/17/2022,5/1/2025,1,active,11/15/2023,213.59,7,34,Electronics,Smartphone,Electronics,Male
ORD20718,CUST8718,33,PROD513,Germany,8/28/2019,11/8/2023,3,cancelled,2/4/2020,68.45,3,12,Clothing,Jacket,Clothing,Male
ORD19042,CUST7042,46,PROD501,USA,2/4/2019,5/30/2025,1,active,1/11/2022,495.08,6,54,Home,Laptop,Electronics,Female
ORD21274,CUST9274,52,PROD505,Germany,2/15/2023,7/22/2024,4,cancelled,5/26/2023,97.23,4,16,Home,Smartwatch,Electronics,Female
ORD6954,CUST2954,62,PROD2154,Canada,5/23/2023,11/30/2023,2,cancelled,4/24/2024,1019.71,1,8,Beauty,Moisturizer,Beauty,Male
ORD19654,CUST7654,69,PROD541,India,4/23/2021,3/15/2025,2,active,8/11/2022,260.56,7,27,Beauty,Face Wash,Beauty,Female
ORD5473,CUST1473,56,PROD673,Pakistan,5/20/2023,6/2/2023,2,active,7/18/2023,197.6,9,38,Clothing,Dress,Clothing,Male
ORD20557,CUST8557,26,PROD502,Germany,8/13/2020,2/20/2024,4,cancelled,8/7/2022,37.05,2,9,Beauty,Tablet,Electronics,Female
ORD6481,CUST2481,41,PROD1681,India,10/7/2021,12/31/2024,0,active,7/31/2022,515.65,2,44,Sports,Foundation,Beauty,Male
ORD21292,CUST9292,48,PROD500,Canada,11/25/2021,7/7/2024,4,cancelled,11/27/2021,57.09,2,15,Sports,Smartphone,Electronics,Male
ORD19191,CUST7191,27,PROD513,USA,3/8/2022,5/4/2025,0,active,10/25/2022,341.26,7,39,Beauty,Jacket,Clothing,Female
ORD6807,CUST2807,44,PROD2007,Pakistan,8/12/2022,3/10/2025,5,active,11/30/2022,493.19,4,7,Clothing,Camera,Electronics,Female
ORD21215,CUST9215,38,PROD530,USA,6/18/2020,10/5/2024,4,cancelled,3/27/2021,93.79,1,12,Sports,Refrigerator,Home,Male
ORD5685,CUST1685,64,PROD885,USA,3/9/2022,1/25/2023,3,active,4/25/2025,12.39,6,1,Electronics,Dress,Clothing,Female
ORD20617,CUST8617,67,PROD506,Canada,5/14/2021,8/14/2023,3,cancelled,1/26/2023,29.96,3,2,Beauty,Monitor,Electronics,Male
ORD6740,CUST2740,69,PROD1940,India,1/20/2023,5/8/2025,3,active,5/28/2025,52.8,8,33,Clothing,Dress,Clothing,Male
ORD20821,CUST8821,55,PROD522,UK,7/4/2020,2/10/2024,3,cancelled,3/15/2022,39.9,3,1,Electronics,Yoga Mat,Sports,Female
ORD5917,CUST1917,67,PROD1117,Canada,6/26/2022,10/25/2022,5,active,6/29/2024,236.75,1,24,Beauty,Laptop,Electronics,Male
ORD19101,CUST7101,54,PROD514,UK,12/4/2020,6/29/2025,0,active,9/13/2024,311.22,8,53,Clothing,Sneakers,Clothing,Female
ORD19871,CUST7871,55,PROD512,India,5/22/2019,4/5/2025,1,active,4/15/2023,115.06,6,37,Electronics,Dress,Clothing,Female
ORD20322,CUST8322,25,PROD544,USA,4/22/2025,6/7/2025,0,active,6/6/2025,152.0,4,5,Electronics,Moisturizer,Beauty,Female
ORD5688,CUST1688,34,PROD888,USA,10/24/2020,11/23/2024,4,active,7/12/2023,149.49,4,33,Beauty,Tablet,Electronics,Male
ORD5140,CUST1140,55,PROD340,UK,2/14/2022,2/25/2024,2,active,12/5/2024,179.86,7,3,Clothing,Cycling Helmet,Sports,Male
ORD6898,CUST2898,32,PROD2098,Pakistan,12/5/2020,4/22/2023,5,cancelled,9/6/2023,211.68,6,25,Home,Moisturizer,Beauty,Female
ORD21348,CUST9348,67,PROD512,UK,5/20/2022,8/15/2024,2,cancelled,4/24/2024,74.77,3,12,Beauty,Dress,Clothing,Female
ORD20415,CUST8415,36,PROD531,UK,2/25/2023,3/26/2025,1,active,5/14/2023,67.11,3,25,Sports,Vacuum Cleaner,Home,Female
ORD5426,CUST1426,27,PROD626,UK,5/8/2023,9/15/2024,4,paused,8/11/2024,174.1,7,40,Home,Shirt,Clothing,Female
ORD6130,CUST2130,40,PROD1330,Pakistan,10/3/2020,1/25/2024,5,cancelled,12/11/2021,119.35,9,9,Sports,Conditioner,Beauty,Male
ORD20712,CUST8712,29,PROD512,Germany,1/16/2020,1/15/2024,4,cancelled,12/9/2023,42.0,3,7,Clothing,Dress,Clothing,Male
ORD6082,CUST2082,42,PROD1282,Canada,6/2/2022,8/16/2022,5,paused,11/5/2022,920.25,1,6,Electronics,Chair,Home,Female
ORD20250,CUST8250,29,PROD512,India,5/14/2025,5/3/2025,0,active,5/14/2025,205.75,4,9,Home,Dress,Clothing,Female
ORD21753,CUST9753,25,PROD502,UK,7/29/2023,11/29/2024,2,paused,11/18/2024,74.32,2,13,Sports,Tablet,Electronics,Female
ORD19136,CUST7136,34,PROD533,Germany,9/1/2020,8/9/2025,1,active,4/29/2022,506.33,4,35,Beauty,Blender,Home,Male
ORD21917,CUST9917,60,PROD524,Pakistan,6/25/2021,2/7/2025,1,paused,2/2/2024,176.61,3,27,Electronics,Cycling Helmet,Sports,Male
ORD6931,CUST2931,19,PROD2131,USA,6/2/2022,1/26/2023,0,cancelled,9/19/2023,21.72,8,12,Clothing,Perfume,Beauty,Female
ORD5956,CUST1956,58,PROD1156,Pakistan,11/28/2021,3/27/2025,3,active,2/8/2023,1802.85,1,37,Electronics,T-Shirt,Clothing,Male
ORD5743,CUST1743,52,PROD943,India,9/14/2021,10/17/2024,1,active,3/31/2025,66.97,7,1,Home,Headphones,Electronics,Other
ORD21306,CUST9306,56,PROD547,Canada,8/25/2020,10/20/2024,4,cancelled,5/19/2021,86.29,2,15,Sports,Sunscreen,Beauty,Female
ORD19529,CUST7529,35,PROD501,Pakistan,3/17/2021,6/12/2025,2,active,6/10/2021,87.89,3,27,Beauty,Laptop,Electronics,Female
ORD6951,CUST2951,21,PROD2151,India,4/7/2021,7/9/2024,0,active,6/24/2021,366.09,5,5,Beauty,Tennis Racket,Sports,Male
ORD20083,CUST8083,18,PROD534,India,3/19/2025,3/28/2025,0,active,3/22/2025,90.12,2,20,Beauty,Air Purifier,Home,Male
ORD20540,CUST8540,59,PROD526,India,8/11/2021,7/1/2025,1,active,12/9/2023,60.29,2,19,Sports,Tennis Racket,Sports,Female
ORD19337,CUST7337,18,PROD505,Canada,9/28/2021,7/9/2025,1,active,5/12/2023,213.57,6,44,Clothing,Smartwatch,Electronics,Male
ORD20183,CUST8183,38,PROD530,UK,12/26/2024,3/30/2025,0,active,3/17/2025,221.56,4,19,Beauty,Refrigerator,Home,Female
ORD6672,CUST2672,48,PROD1872,Germany,8/13/2023,6/12/2025,4,cancelled,7/18/2025,29.26,9,34,Electronics,Face Wash,Beauty,Female
ORD20177,CUST8177,69,PROD536,Canada,10/11/2024,5/24/2025,0,active,11/3/2024,202.85,3,20,Clothing,Microwave,Home,Female
ORD21791,CUST9791,46,PROD500,Pakistan,3/15/2020,8/21/2024,3,paused,12/3/2020,111.44,2,25,Electronics,Smartphone,Electronics,Male
ORD5365,CUST1365,32,PROD565,Pakistan,2/1/2021,10/15/2022,4,active,1/29/2024,57.06,4,21,Beauty,Camera,Electronics,Male
ORD6983,CUST2983,53,PROD2183,USA,7/15/2022,7/19/2022,4,paused,1/13/2023,386.17,2,9,Electronics,Refrigerator,Home,Female
ORD6149,CUST2149,36,PROD1349,UK,10/10/2022,4/22/2025,3,active,1/15/2025,64.8,9,16,Beauty,Lamp,Home,Female
ORD6563,CUST2563,41,PROD1763,Pakistan,2/20/2022,9/14/2022,2,cancelled,1/22/2025,506.96,1,28,Sports,T-Shirt,Clothing,Female
ORD6462,CUST2462,47,PROD1662,Canada,8/5/2021,3/2/2025,4,paused,8/21/2024,43.76,9,24,Electronics,Dining Table,Home,Female
ORD19737,CUST7737,27,PROD527,Pakistan,1/6/2019,5/8/2025,1,active,3/14/2024,109.64,5,22,Electronics,Swim Goggles,Sports,Other
ORD6534,CUST2534,35,PROD1734,UK,2/4/2021,12/28/2022,3,cancelled,3/11/2022,120.66,3,10,Electronics,Foundation,Beauty,Male
ORD20046,CUST8046,47,PROD544,Canada,3/10/2023,6/27/2025,1,active,4/20/2023,137.71,6,35,Clothing,Moisturizer,Beauty,Male
ORD19620,CUST7620,57,PROD511,India,3/10/2021,6/17/2025,0,active,10/7/2021,133.73,6,24,Beauty,Jeans,Clothing,Female
ORD20701,CUST8701,25,PROD502,UK,10/24/2019,3/5/2023,5,cancelled,4/22/2021,65.06,3,12,Electronics,Tablet,Electronics,Male
ORD21888,CUST9888,62,PROD530,UK,8/27/2023,2/7/2025,1,paused,12/17/2023,155.18,2,28,Beauty,Refrigerator,Home,Female
ORD21413,CUST9413,64,PROD537,UK,12/25/2022,11/7/2024,2,cancelled,8/4/2023,47.02,2,12,Electronics,Iron,Home,Female
ORD6500,CUST2500,35,PROD1700,India,7/5/2021,3/7/2023,2,active,3/28/2025,187.87,5,42,Home,Laptop,Electronics,Male
ORD5384,CUST1384,31,PROD584,Pakistan,5/18/2022,5/9/2024,5,active,7/16/2023,81.15,7,41,Beauty,Basketball,Sports,Male
ORD6059,CUST2059,22,PROD1259,UK,2/15/2022,11/5/2024,5,cancelled,12/1/2023,632.95,2,21,Sports,Cycling Helmet,Sports,Female
ORD6569,CUST2569,28,PROD1769,India,7/26/2022,10/11/2022,5,active,10/31/2022,171.03,9,17,Home,Cycling Helmet,Sports,Female
ORD19106,CUST7106,55,PROD520,USA,1/25/2021,7/15/2025,0,active,1/1/2023,457.29,4,53,Electronics,Football,Sports,Female
ORD21873,CUST9873,32,PROD506,India,2/22/2020,9/17/2024,2,paused,11/21/2021,100.69,5,30,Sports,Monitor,Electronics,Female
ORD21963,CUST9963,65,PROD504,USA,8/9/2022,10/27/2024,1,paused,1/7/2023,129.93,2,15,Clothing,Camera,Electronics,Female
ORD6821,CUST2821,21,PROD2021,USA,12/25/2020,4/27/2024,2,active,1/26/2022,183.35,9,13,Beauty,Conditioner,Beauty,Male
ORD6001,CUST2001,50,PROD1201,Canada,6/1/2023,10/5/2023,5,active,8/9/2023,273.87,6,22,Clothing,Face Wash,Beauty,Male
ORD20623,CUST8623,45,PROD504,USA,5/26/2019,4/16/2024,5,cancelled,1/12/2021,34.03,1,8,Clothing,Camera,Electronics,Male
ORD20730,CUST8730,64,PROD522,Pakistan,6/19/2022,5/29/2023,3,cancelled,3/25/2023,67.48,3,4,Sports,Yoga Mat,Sports,Male
ORD20175,CUST8175,20,PROD500,USA,4/2/2025,4/12/2025,0,active,4/2/2025,92.21,1,15,Home,Smartphone,Electronics,Female
ORD21607,CUST9607,60,PROD541,Canada,10/7/2019,1/27/2025,2,paused,9/8/2023,161.49,5,16,Sports,Face Wash,Beauty,Male
ORD19451,CUST7451,34,PROD527,USA,7/15/2019,6/18/2025,2,active,11/29/2024,237.76,4,28,Sports,Swim Goggles,Sports,Male
ORD20787,CUST8787,35,PROD533,Pakistan,10/30/2020,11/12/2023,3,cancelled,1/2/2023,54.77,1,6,Sports,Blender,Home,Female
ORD19772,CUST7772,24,PROD520,Canada,5/18/2020,4/10/2025,0,active,4/25/2023,140.44,4,45,Clothing,Football,Sports,Male
ORD20513,CUST8513,18,PROD546,Canada,9/3/2019,6/11/2025,1,active,2/2/2025,91.65,3,29,Sports,Lip Balm,Beauty,Male
ORD21144,CUST9144,25,PROD532,India,8/25/2019,5/7/2024,5,cancelled,10/27/2022,67.7,3,12,Sports,Coffee Maker,Home,Male
ORD6991,CUST2991,55,PROD2191,India,7/17/2022,12/16/2024,4,active,5/13/2023,260.37,3,36,Clothing,Vacuum Cleaner,Home,Male
ORD21414,CUST9414,34,PROD513,USA,1/10/2020,11/26/2024,2,cancelled,8/10/2022,60.55,1,11,Clothing,Jacket,Clothing,Male
ORD5963,CUST1963,21,PROD1163,India,9/26/2022,5/19/2023,1,cancelled,7/25/2023,395.18,5,7,Home,Sneakers,Clothing,Male
ORD6978,CUST2978,61,PROD2178,UK,10/30/2021,1/9/2024,0,active,11/17/2024,314.29,4,46,Home,Skirt,Clothing,Male
ORD5816,CUST1816,66,PROD1016,UK,12/4/2022,7/16/2024,1,active,1/9/2025,133.37,8,33,Clothing,Jacket,Clothing,Male
ORD5769,CUST1769,46,PROD969,Canada,12/5/2021,5/17/2022,1,active,10/11/2022,890.55,2,24,Clothing,Sneakers,Clothing,Male
ORD19560,CUST7560,55,PROD512,USA,9/23/2021,3/21/2025,1,active,11/13/2023,192.55,5,24,Clothing,Dress,Clothing,Male
ORD19696,CUST7696,38,PROD545,Germany,12/12/2023,7/3/2025,2,active,1/24/2024,188.15,6,41,Beauty,Shampoo,Beauty,Male
ORD6333,CUST2333,55,PROD1533,UK,9/10/2020,12/12/2022,1,active,6/20/2021,690.54,2,34,Sports,Jeans,Clothing,Male
ORD5026,CUST1026,27,PROD226,Germany,5/15/2023,5/5/2025,0,paused,8/26/2024,44.69,7,28,Beauty,T-Shirt,Clothing,Male
ORD19938,CUST7938,62,PROD534,India,4/23/2020,8/1/2025,2,active,8/3/2022,89.87,5,28,Clothing,Air Purifier,Home,Male
ORD21945,CUST9945,52,PROD531,Germany,9/13/2020,10/11/2024,1,paused,2/17/2022,235.89,5,27,Home,Vacuum Cleaner,Home,Male
ORD6466,CUST2466,33,PROD1666,India,12/12/2020,10/2/2021,1,active,8/4/2021,594.86,2,9,Sports,Hoodie,Clothing,Female
ORD19170,CUST7170,34,PROD504,Pakistan,7/2/2022,7/13/2025,0,active,1/18/2025,285.03,8,34,Home,Camera,Electronics,Female
ORD5046,CUST1046,19,PROD246,Pakistan,3/21/2023,1/14/2025,0,active,4/29/2024,219.75,5,37,Beauty,Jacket,Clothing,Female
ORD19031,CUST7031,26,PROD526,UK,7/12/2022,7/8/2025,0,active,11/14/2022,259.54,9,46,Clothing,Tennis Racket,Sports,Female
ORD21911,CUST9911,55,PROD524,USA,10/16/2022,12/8/2024,2,paused,7/29/2024,225.96,4,19,Sports,Cycling Helmet,Sports,Male
ORD19027,CUST7027,55,PROD514,India,2/11/2019,7/8/2025,1,active,11/22/2020,523.87,6,33,Electronics,Sneakers,Clothing,Male
ORD20759,CUST8759,27,PROD522,UK,2/2/2020,1/2/2024,5,cancelled,11/29/2022,35.16,1,3,Sports,Yoga Mat,Sports,Female
ORD6022,CUST2022,32,PROD1222,Germany,7/31/2021,9/7/2023,4,active,5/15/2024,208.08,7,39,Clothing,Football,Sports,Male
ORD19022,CUST7022,21,PROD502,India,4/15/2020,5/4/2025,1,active,5/6/2021,309.12,9,32,Home,Tablet,Electronics,Female
ORD21558,CUST9558,36,PROD503,USA,5/20/2022,10/18/2024,3,paused,9/2/2024,172.88,5,15,Sports,Headphones,Electronics,Male
ORD19575,CUST7575,21,PROD532,Germany,11/26/2020,3/11/2025,1,active,7/20/2024,217.96,6,29,Home,Coffee Maker,Home,Male
ORD5520,CUST1520,40,PROD720,Canada,10/22/2022,1/6/2023,1,active,9/30/2024,283.96,5,36,Home,Bluetooth Speaker,Electronics,Female
ORD5624,CUST1624,50,PROD824,USA,1/7/2021,4/28/2023,1,cancelled,1/25/2025,177.1,5,49,Clothing,Face Wash,Beauty,Male
ORD20827,CUST8827,31,PROD545,India,10/26/2023,6/23/2024,3,cancelled,1/20/2024,36.44,3,11,Home,Shampoo,Beauty,Female
ORD6721,CUST2721,18,PROD1921,UK,10/9/2020,4/6/2024,2,active,12/25/2023,362.98,4,27,Clothing,Dining Table,Home,Female
ORD20399,CUST8399,62,PROD520,Canada,9/18/2019,7/15/2025,2,active,10/21/2019,66.1,3,27,Clothing,Football,Sports,Male
ORD6858,CUST2858,46,PROD2058,USA,12/31/2022,8/29/2023,1,active,3/1/2023,556.42,2,6,Beauty,Vacuum Cleaner,Home,Male
ORD5000,CUST1000,39,PROD200,Canada,1/7/2021,2/21/2023,0,active,8/20/2024,78.21,5,37,Sports,Football,Sports,Female
ORD21012,CUST9012,26,PROD535,Pakistan,10/29/2023,11/14/2023,4,cancelled,10/31/2023,71.65,3,5,Home,Desk Lamp,Home,Male
ORD20580,CUST8580,54,PROD535,Pakistan,5/9/2023,2/11/2024,3,cancelled,6/15/2023,60.73,3,11,Electronics,Desk Lamp,Home,Female
ORD20633,CUST8633,21,PROD535,Canada,7/24/2023,3/5/2023,4,cancelled,7/24/2023,16.11,1,4,Sports,Desk Lamp,Home,Female
ORD6035,CUST2035,26,PROD1235,Pakistan,11/26/2022,1/19/2023,1,active,1/7/2025,110.67,7,36,Home,Tennis Racket,Sports,Female
ORD20455,CUST8455,28,PROD533,Canada,9/14/2020,3/5/2025,1,active,11/5/2021,131.53,2,13,Electronics,Blender,Home,Other
ORD19399,CUST7399,69,PROD502,India,7/15/2019,5/7/2025,0,active,5/29/2020,302.31,7,33,Clothing,Tablet,Electronics,Male
ORD20502,CUST8502,38,PROD533,Pakistan,8/11/2020,4/7/2025,2,active,11/1/2020,62.18,1,18,Clothing,Blender,Home,Female
